loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,loan_status
7600.0, 36 months,5.99,231.18,A,6.0,MORTGAGE,57400.0,Verified,credit_card,AL,7.51,0.0,0.0,10.0,701.0,15.9,35.0,1
9000.0, 60 months,11.49,197.89,B,5.0,RENT,78120.0,Verified,credit_card,MN,24.38,0.0,1.0,14.0,15415.0,66.8,34.0,1
2400.0, 36 months,14.72,82.87,C,2.0,OWN,78000.0,Source Verified,car,PA,16.05,0.0,0.0,9.0,23407.0,65.9,24.0,1
2500.0, 36 months,11.71,82.69,B,10.0,MORTGAGE,48000.0,Not Verified,debt_consolidation,FL,2.4,1.0,1.0,5.0,2251.0,21.2,13.0,1
30000.0, 60 months,18.99,778.06,F,5.0,MORTGAGE,87500.0,Verified,debt_consolidation,MA,11.12,0.0,0.0,7.0,10403.0,54.5,17.0,0
4625.0, 36 months,5.42,139.49,A,10.0,OWN,43200.0,Not Verified,home_improvement,MO,11.67,0.0,0.0,6.0,39.0,0.3,17.0,1
6950.0, 60 months,10.99,151.08,B,10.0,RENT,21600.0,Not Verified,debt_consolidation,OH,28.0,0.0,0.0,5.0,11875.0,66.0,24.0,1
7250.0, 36 months,10.59,235.96,C,5.0,MORTGAGE,57000.0,Not Verified,credit_card,MD,7.22,0.0,1.0,11.0,40598.0,77.3,42.0,1
31200.0, 60 months,12.42,700.67,B,5.0,MORTGAGE,129000.0,Verified,debt_consolidation,NY,4.03,0.0,0.0,8.0,14814.0,48.9,15.0,1
3250.0, 36 months,14.26,111.5,C,5.0,RENT,20400.0,Not Verified,debt_consolidation,OR,22.41,0.0,1.0,8.0,7986.0,81.5,12.0,0
8875.0, 60 months,17.51,223.01,E,3.0,MORTGAGE,30000.0,Verified,debt_consolidation,PA,21.6,2.0,2.0,9.0,8167.0,66.9,25.0,1
25000.0, 60 months,20.25,451.44,F,2.0,RENT,51000.0,Verified,credit_card,NY,16.92,0.0,0.0,15.0,15717.0,57.4,35.0,1
3000.0, 36 months,8.94,95.32,A,2.0,RENT,42000.0,Not Verified,debt_consolidation,VA,10.29,0.0,0.0,6.0,6349.0,31.6,6.0,1
10000.0, 60 months,15.21,239.01,D,2.0,RENT,48000.0,Source Verified,other,MD,11.25,0.0,2.0,7.0,10935.0,39.2,11.0,0
1600.0, 36 months,13.11,54.0,C,10.0,MORTGAGE,41508.0,Not Verified,debt_consolidation,WA,18.99,0.0,3.0,9.0,6281.0,62.8,19.0,1
6000.0, 36 months,9.99,193.58,B,3.0,RENT,74500.0,Not Verified,small_business,WI,17.09,1.0,0.0,11.0,9222.0,31.4,22.0,1
8400.0, 60 months,10.37,180.01,B,2.0,OWN,70000.0,Not Verified,debt_consolidation,NY,18.17,0.0,0.0,10.0,11429.0,25.3,30.0,1
9600.0, 36 months,18.39,348.95,E,10.0,MORTGAGE,62000.0,Not Verified,debt_consolidation,VA,14.69,0.0,1.0,8.0,13041.0,96.6,18.0,1
7500.0, 36 months,12.61,251.3,D,5.0,RENT,34780.0,Verified,debt_consolidation,TX,17.8,1.0,0.0,4.0,12893.0,76.7,31.0,1
10000.0, 36 months,10.36,324.37,B,0.0,RENT,50000.0,Source Verified,wedding,CA,1.44,0.0,1.0,3.0,443.0,88.6,6.0,1
15000.0, 36 months,15.96,527.06,C,8.0,MORTGAGE,106000.0,Verified,house,AL,4.32,1.0,3.0,6.0,113.0,4.5,11.0,1
11200.0, 36 months,12.18,372.96,B,8.0,RENT,36000.0,Not Verified,debt_consolidation,UT,11.1,0.0,0.0,8.0,17715.0,79.0,16.0,1
4800.0, 36 months,8.59,151.73,A,10.0,MORTGAGE,52000.0,Not Verified,other,OH,4.41,0.0,2.0,7.0,115.0,0.5,20.0,1
20000.0, 36 months,11.41,658.67,C,9.0,MORTGAGE,375000.0,Not Verified,home_improvement,AL,0.63,0.0,2.0,10.0,6921.0,0.0,27.0,1
15000.0, 60 months,16.45,368.37,E,7.0,RENT,44000.0,Source Verified,credit_card,MA,20.56,0.0,0.0,7.0,11013.0,90.3,32.0,1
18500.0, 36 months,7.49,575.39,A,0.0,RENT,75000.0,Source Verified,debt_consolidation,IL,5.3,0.0,0.0,4.0,12069.0,19.3,16.0,1
10000.0, 36 months,15.68,350.02,E,2.0,MORTGAGE,57000.0,Verified,home_improvement,OH,7.62,0.0,2.0,6.0,1815.0,34.2,12.0,0
12000.0, 36 months,10.83,391.9,B,10.0,RENT,39000.0,Not Verified,debt_consolidation,MA,18.22,0.0,1.0,12.0,16100.0,39.3,15.0,1
8000.0, 36 months,11.99,265.68,B,0.0,MORTGAGE,40800.0,Not Verified,debt_consolidation,FL,22.18,0.0,1.0,9.0,14354.0,78.9,24.0,1
2000.0, 60 months,18.64,51.49,E,0.0,RENT,42000.0,Source Verified,debt_consolidation,DC,7.89,0.0,1.0,7.0,5080.0,62.7,9.0,1
35000.0, 36 months,11.11,1147.68,B,10.0,MORTGAGE,450000.0,Verified,major_purchase,FL,11.35,1.0,0.0,10.0,21448.0,26.8,45.0,1
12300.0, 36 months,12.53,411.64,B,1.0,MORTGAGE,31200.0,Source Verified,debt_consolidation,TX,22.12,0.0,0.0,7.0,14537.0,77.3,13.0,1
7200.0, 60 months,13.8,166.79,C,1.0,RENT,26000.0,Not Verified,major_purchase,TX,16.62,0.0,2.0,6.0,2694.0,42.1,6.0,1
3000.0, 36 months,5.79,90.99,A,10.0,MORTGAGE,88512.0,Not Verified,major_purchase,CT,12.83,0.0,2.0,8.0,4058.0,13.1,23.0,1
29000.0, 60 months,10.65,625.49,B,10.0,MORTGAGE,180000.0,Verified,debt_consolidation,NH,3.9,0.0,0.0,12.0,55964.0,68.5,21.0,1
25000.0, 60 months,20.62,526.74,F,8.0,RENT,72000.0,Verified,debt_consolidation,OH,22.83,0.0,2.0,13.0,18042.0,60.5,31.0,0
16000.0, 60 months,19.03,415.32,E,8.0,RENT,70720.0,Verified,small_business,MI,5.35,0.0,1.0,4.0,31589.0,98.7,14.0,0
7000.0, 36 months,16.02,246.17,D,5.0,MORTGAGE,126000.0,Source Verified,other,LA,2.58,5.0,1.0,2.0,0.0,9.34,21.0,1
10000.0, 36 months,7.51,311.11,A,10.0,RENT,40000.0,Verified,debt_consolidation,PA,14.49,0.0,0.0,7.0,1828.0,10.2,15.0,1
15000.0, 36 months,11.26,492.95,B,0.0,OWN,70000.0,Source Verified,small_business,TX,13.39,0.0,0.0,5.0,0.0,0.0,20.0,1
16000.0, 60 months,16.02,389.26,D,9.0,MORTGAGE,54500.0,Source Verified,debt_consolidation,VA,19.84,0.0,2.0,21.0,24800.0,41.0,32.0,1
5000.0, 36 months,11.03,163.77,C,4.0,RENT,37500.0,Not Verified,debt_consolidation,CA,5.73,0.0,0.0,9.0,4760.0,60.3,12.0,1
6000.0, 36 months,15.99,210.92,D,6.0,MORTGAGE,20400.0,Verified,other,CA,15.12,1.0,1.0,3.0,493.0,44.8,10.0,1
2300.0, 36 months,10.99,75.29,B,1.0,RENT,30000.0,Not Verified,moving,MT,5.4,0.0,1.0,5.0,1518.0,41.0,14.0,1
1500.0, 36 months,8.49,47.35,A,0.0,RENT,60000.0,Verified,other,TX,10.42,1.0,0.0,8.0,8841.0,68.5,22.0,0
8000.0, 36 months,10.65,260.59,B,5.0,OWN,36000.0,Verified,debt_consolidation,AL,24.5,0.0,0.0,8.0,4066.0,49.0,15.0,1
4000.0, 60 months,15.99,97.26,D,2.0,RENT,94404.0,Not Verified,debt_consolidation,IL,4.37,1.0,2.0,8.0,8817.0,80.9,20.0,1
25000.0, 60 months,19.29,450.89,E,10.0,MORTGAGE,105000.0,Verified,debt_consolidation,VA,4.23,5.0,3.0,9.0,718.0,16.0,46.0,1
3600.0, 36 months,7.14,111.39,A,8.0,MORTGAGE,38000.0,Not Verified,debt_consolidation,AR,18.54,0.0,4.0,8.0,1546.0,4.9,26.0,1
7500.0, 36 months,19.04,275.09,F,5.0,MORTGAGE,79577.0,Not Verified,wedding,FL,12.96,0.0,0.0,7.0,7302.0,88.0,12.0,1
21600.0, 60 months,13.8,500.36,C,10.0,RENT,77658.0,Verified,debt_consolidation,NV,15.36,1.0,1.0,8.0,1123.0,8.4,19.0,1
24750.0, 36 months,14.22,848.54,C,6.0,RENT,49500.0,Verified,debt_consolidation,TX,10.88,0.0,2.0,6.0,12294.0,61.5,12.0,1
20000.0, 36 months,12.21,666.3,B,6.0,RENT,51500.0,Source Verified,car,CA,3.1,0.0,0.0,8.0,99.0,0.4,12.0,1
18000.0, 36 months,11.78,595.97,C,3.0,MORTGAGE,93000.0,Not Verified,debt_consolidation,TX,17.43,0.0,0.0,17.0,29046.0,41.8,30.0,1
15000.0, 60 months,18.54,385.33,F,1.0,RENT,125004.0,Source Verified,debt_consolidation,NJ,5.97,1.0,0.0,6.0,22958.0,52.7,7.0,1
6750.0, 36 months,17.27,241.57,D,2.0,RENT,48000.0,Source Verified,small_business,GA,1.0,2.0,2.0,4.0,298.0,4.8,9.0,1
10000.0, 36 months,13.61,339.89,C,0.0,RENT,80000.0,Verified,credit_card,CA,8.05,0.0,0.0,8.0,11509.0,74.7,20.0,1
16800.0, 36 months,12.42,561.38,B,8.0,RENT,125000.0,Verified,car,OR,17.34,0.0,3.0,9.0,15942.0,63.0,24.0,1
10000.0, 36 months,7.51,311.11,A,6.0,RENT,80000.0,Not Verified,debt_consolidation,NY,12.1,0.0,1.0,17.0,8494.0,33.7,31.0,1
3500.0, 36 months,13.99,119.61,C,5.0,RENT,22800.0,Source Verified,credit_card,NY,22.89,0.0,3.0,12.0,9317.0,89.6,26.0,0
6000.0, 36 months,10.37,194.65,B,10.0,RENT,85000.0,Verified,debt_consolidation,CA,6.58,0.0,0.0,11.0,8179.0,55.3,18.0,1
4400.0, 36 months,13.16,148.59,C,10.0,MORTGAGE,51480.0,Not Verified,debt_consolidation,WA,6.69,1.0,1.0,6.0,11374.0,68.1,22.0,0
10000.0, 36 months,9.76,321.55,B,0.0,RENT,38000.0,Not Verified,debt_consolidation,DC,3.22,0.0,0.0,5.0,9255.0,63.0,13.0,1
7000.0, 36 months,16.07,246.36,D,3.0,RENT,40000.0,Not Verified,debt_consolidation,NY,19.65,0.0,0.0,11.0,14985.0,78.0,19.0,1
13000.0, 36 months,13.57,441.6,C,1.0,OWN,39689.0,Not Verified,debt_consolidation,OR,24.04,0.0,0.0,8.0,20688.0,91.5,25.0,0
7000.0, 36 months,8.49,220.95,A,3.0,RENT,65000.0,Source Verified,major_purchase,CA,19.16,0.0,1.0,15.0,16486.0,59.3,21.0,1
29000.0, 60 months,17.58,729.8,D,10.0,MORTGAGE,58000.0,Verified,debt_consolidation,GA,8.88,0.0,3.0,5.0,11452.0,76.3,10.0,1
25000.0, 60 months,17.19,435.47,E,10.0,MORTGAGE,90000.0,Verified,small_business,NY,15.2,1.0,0.0,25.0,18685.0,41.7,53.0,0
8000.0, 36 months,15.23,278.23,C,2.0,RENT,52500.0,Source Verified,small_business,PA,9.51,0.0,3.0,9.0,12335.0,82.4,17.0,0
10000.0, 36 months,12.87,336.34,C,3.0,RENT,45000.0,Not Verified,debt_consolidation,CT,12.64,0.0,2.0,13.0,9123.0,50.2,15.0,1
1200.0, 36 months,17.56,43.12,E,4.0,RENT,54096.0,Verified,other,RI,9.36,0.0,0.0,5.0,498.0,99.6,15.0,1
15000.0, 36 months,10.39,486.76,B,5.0,RENT,53307.0,Not Verified,debt_consolidation,WA,11.37,0.0,0.0,7.0,24.0,0.3,8.0,1
9000.0, 36 months,13.8,306.73,C,4.0,RENT,180000.0,Verified,debt_consolidation,CA,6.91,0.0,2.0,12.0,8588.0,80.3,22.0,1
10000.0, 36 months,9.07,318.33,A,10.0,MORTGAGE,62004.0,Not Verified,debt_consolidation,OH,4.32,0.0,1.0,12.0,49421.0,2.7,25.0,1
10150.0, 36 months,11.97,336.98,C,0.0,MORTGAGE,90096.0,Not Verified,debt_consolidation,NJ,6.61,0.0,0.0,8.0,14081.0,73.7,17.0,1
1000.0, 36 months,13.98,34.17,C,0.0,RENT,11760.0,Not Verified,debt_consolidation,NY,6.63,0.0,1.0,5.0,353.0,70.6,5.0,1
7000.0, 36 months,15.38,243.97,E,6.0,MORTGAGE,80000.0,Not Verified,credit_card,AZ,9.24,0.0,2.0,9.0,33102.0,99.4,19.0,0
24000.0, 60 months,19.41,546.23,F,10.0,MORTGAGE,135000.0,Verified,home_improvement,CA,10.42,0.0,0.0,8.0,6591.0,64.6,12.0,0
6000.0, 36 months,14.72,207.18,C,10.0,MORTGAGE,71000.0,Not Verified,home_improvement,TX,12.27,0.0,1.0,6.0,1797.0,78.1,23.0,1
12000.0, 60 months,13.99,279.16,C,3.0,RENT,50000.0,Not Verified,debt_consolidation,CT,12.98,0.0,1.0,8.0,2316.0,33.1,17.0,1
31825.0, 60 months,21.36,867.44,F,10.0,MORTGAGE,108000.0,Verified,debt_consolidation,NJ,20.69,1.0,2.0,20.0,35910.0,70.5,45.0,1
23000.0, 36 months,11.49,758.34,B,1.0,MORTGAGE,120000.0,Verified,credit_card,PA,13.34,0.0,1.0,11.0,44950.0,66.7,46.0,1
18000.0, 60 months,19.03,467.23,E,4.0,RENT,36000.0,Verified,debt_consolidation,CT,5.43,0.0,1.0,13.0,4545.0,18.6,17.0,0
12000.0, 36 months,7.9,375.49,A,10.0,MORTGAGE,50000.0,Verified,debt_consolidation,KS,16.8,0.0,0.0,6.0,12803.0,58.7,10.0,1
14400.0, 60 months,13.98,212.23,C,7.0,RENT,41000.0,Not Verified,debt_consolidation,VA,22.57,0.0,0.0,4.0,14524.0,88.0,18.0,1
5600.0, 36 months,9.99,180.67,B,1.0,RENT,69000.0,Source Verified,major_purchase,CO,8.82,0.0,1.0,5.0,452.0,4.2,10.0,1
10000.0, 60 months,10.36,214.25,B,10.0,MORTGAGE,69000.0,Not Verified,debt_consolidation,MA,15.62,0.0,0.0,11.0,2923.0,19.5,39.0,1
6250.0, 60 months,12.42,140.36,B,1.0,RENT,16000.0,Source Verified,small_business,OH,17.4,0.0,0.0,5.0,5634.0,45.1,14.0,0
30000.0, 60 months,19.69,789.66,E,1.0,MORTGAGE,127000.0,Verified,debt_consolidation,NJ,17.76,0.0,1.0,10.0,64817.0,94.7,13.0,0
8000.0, 36 months,13.49,271.45,C,3.0,MORTGAGE,130000.0,Not Verified,major_purchase,KS,3.42,1.0,2.0,6.0,2064.0,31.8,9.0,1
10400.0, 36 months,11.86,344.74,B,10.0,RENT,80400.0,Not Verified,debt_consolidation,CT,16.9,0.0,0.0,7.0,15070.0,76.9,16.0,1
6150.0, 60 months,17.19,153.48,E,3.0,RENT,68724.0,Verified,renewable_energy,CA,14.93,0.0,2.0,8.0,2129.0,30.0,12.0,1
6700.0, 36 months,14.26,229.85,C,2.0,MORTGAGE,31200.0,Source Verified,home_improvement,FL,10.08,1.0,0.0,4.0,6007.0,34.1,9.0,1
7500.0, 36 months,10.96,185.69,B,1.0,OWN,65000.0,Not Verified,debt_consolidation,TN,12.04,0.0,0.0,9.0,7350.0,37.3,17.0,1
6000.0, 36 months,7.4,186.36,A,2.0,MORTGAGE,110000.0,Verified,credit_card,MA,12.86,0.0,0.0,9.0,63621.0,13.2,23.0,1
8000.0, 36 months,11.71,264.61,B,1.0,RENT,25000.0,Not Verified,credit_card,CT,15.74,0.0,0.0,8.0,6295.0,78.7,12.0,1
8700.0, 36 months,7.51,270.67,A,3.0,MORTGAGE,35808.0,Not Verified,debt_consolidation,TX,20.14,0.0,0.0,14.0,10521.0,44.0,44.0,1
17400.0, 36 months,7.88,544.28,A,0.0,MORTGAGE,160000.0,Not Verified,other,MN,8.12,0.0,1.0,18.0,8062.0,8.1,39.0,1
5275.0, 36 months,9.64,169.32,B,0.0,MORTGAGE,70000.0,Not Verified,other,NC,17.57,0.0,1.0,12.0,51761.0,38.0,37.0,1
5000.0, 36 months,15.27,173.99,C,1.0,MORTGAGE,60000.0,Not Verified,home_improvement,PA,11.72,1.0,3.0,12.0,8477.0,82.8,25.0,1
22000.0, 36 months,11.36,724.05,B,5.0,MORTGAGE,45000.0,Not Verified,debt_consolidation,FL,14.27,0.0,0.0,11.0,26384.0,71.5,32.0,0
9000.0, 36 months,5.79,272.95,A,3.0,RENT,51000.0,Not Verified,credit_card,MA,18.24,0.0,0.0,14.0,6491.0,18.8,35.0,1
5500.0, 60 months,10.37,117.87,B,5.0,RENT,45600.0,Verified,major_purchase,NY,6.74,0.0,0.0,7.0,3235.0,32.9,10.0,1
10000.0, 36 months,10.99,327.36,B,10.0,MORTGAGE,125000.0,Not Verified,debt_consolidation,CA,21.28,0.0,1.0,6.0,19509.0,97.5,24.0,1
7500.0, 36 months,6.03,228.27,A,10.0,RENT,55000.0,Not Verified,credit_card,GA,11.85,0.0,0.0,9.0,16638.0,25.8,38.0,1
6000.0, 36 months,12.99,202.14,C,10.0,MORTGAGE,45600.0,Source Verified,debt_consolidation,GA,12.79,0.0,1.0,9.0,7390.0,84.0,19.0,1
6000.0, 36 months,10.36,194.62,B,1.0,MORTGAGE,37200.0,Verified,credit_card,OH,11.61,0.0,0.0,9.0,5744.0,21.2,17.0,1
5000.0, 36 months,11.86,165.74,B,2.0,RENT,67596.0,Not Verified,other,CA,9.55,0.0,0.0,4.0,5257.0,44.9,6.0,1
4375.0, 36 months,12.42,146.2,B,2.0,OWN,15000.0,Verified,debt_consolidation,CA,13.92,0.0,0.0,3.0,2847.0,74.9,5.0,1
9600.0, 36 months,13.92,327.72,C,5.0,RENT,73000.0,Not Verified,debt_consolidation,NY,13.55,1.0,0.0,10.0,618.0,1.8,20.0,1
3000.0, 60 months,13.23,68.62,C,3.0,RENT,70800.0,Not Verified,medical,GA,13.03,0.0,0.0,7.0,6018.0,45.9,24.0,1
5750.0, 36 months,8.9,182.59,A,3.0,RENT,17000.0,Source Verified,debt_consolidation,CA,11.58,0.0,0.0,12.0,7922.0,49.8,21.0,1
16000.0, 36 months,14.17,548.17,C,3.0,MORTGAGE,300000.0,Source Verified,major_purchase,MO,8.76,0.0,1.0,14.0,124225.0,26.8,42.0,1
15000.0, 36 months,11.83,497.01,B,6.0,MORTGAGE,73000.0,Verified,debt_consolidation,FL,19.25,0.0,0.0,10.0,48262.0,73.2,21.0,1
20000.0, 60 months,21.28,544.23,F,10.0,RENT,165000.0,Verified,debt_consolidation,NY,4.96,0.0,1.0,7.0,27457.0,93.8,17.0,1
5400.0, 36 months,10.59,175.75,B,10.0,RENT,35000.0,Not Verified,car,SC,14.13,0.0,3.0,9.0,6567.0,21.6,26.0,1
8000.0, 36 months,6.62,245.63,A,10.0,RENT,164000.0,Verified,other,MN,4.4,0.0,0.0,11.0,10312.0,22.7,26.0,1
8400.0, 36 months,7.51,261.34,A,3.0,RENT,65004.0,Not Verified,debt_consolidation,CT,5.28,0.0,1.0,5.0,7593.0,20.0,11.0,1
15875.0, 60 months,17.58,399.51,D,3.0,RENT,32400.0,Verified,small_business,CA,22.74,0.0,3.0,6.0,4296.0,87.7,16.0,0
8000.0, 36 months,13.61,271.91,C,2.0,MORTGAGE,136092.0,Verified,home_improvement,FL,19.2,0.0,3.0,14.0,71757.0,87.4,42.0,1
7000.0, 36 months,15.21,243.38,D,5.0,MORTGAGE,57000.0,Verified,wedding,MD,22.72,0.0,0.0,13.0,25717.0,60.7,18.0,1
12000.0, 36 months,12.84,403.42,C,1.0,RENT,53000.0,Verified,debt_consolidation,NY,22.85,0.0,0.0,15.0,17385.0,71.2,29.0,1
4800.0, 60 months,16.07,116.91,D,2.0,RENT,16000.0,Verified,wedding,MA,10.01,0.0,0.0,3.0,1885.0,94.2,5.0,0
6600.0, 60 months,17.27,164.99,D,0.0,RENT,43500.0,Source Verified,wedding,GA,0.41,0.0,0.0,8.0,462.0,11.8,9.0,1
5000.0, 36 months,9.76,160.78,B,2.0,MORTGAGE,34500.0,Not Verified,credit_card,NC,1.46,0.0,0.0,4.0,3735.0,21.5,6.0,1
9400.0, 60 months,10.65,202.75,B,10.0,MORTGAGE,95000.0,Source Verified,small_business,NJ,24.97,0.0,0.0,11.0,18823.0,18.0,20.0,1
12000.0, 36 months,11.26,394.36,B,3.0,RENT,45000.0,Not Verified,credit_card,NJ,17.39,0.0,2.0,14.0,5079.0,14.8,24.0,1
14000.0, 60 months,18.17,356.81,F,3.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,NY,21.53,0.0,0.0,11.0,9572.0,70.4,17.0,1
4000.0, 36 months,6.76,123.07,A,0.0,RENT,24000.0,Source Verified,small_business,MI,22.53,0.0,0.0,5.0,782.0,12.4,18.0,1
6000.0, 36 months,9.51,192.23,B,2.0,MORTGAGE,110000.0,Not Verified,credit_card,GA,16.87,0.0,1.0,17.0,67232.0,41.1,30.0,1
18975.0, 60 months,19.91,501.78,E,5.0,RENT,45000.0,Verified,debt_consolidation,WA,24.53,0.0,0.0,8.0,20659.0,97.0,15.0,1
8400.0, 36 months,9.91,270.69,B,7.0,RENT,37000.0,Verified,debt_consolidation,CA,24.62,0.0,0.0,9.0,8822.0,63.5,15.0,1
2000.0, 36 months,9.99,64.53,B,10.0,MORTGAGE,948000.0,Verified,debt_consolidation,IL,2.4,1.0,2.0,16.0,8515.0,29.4,38.0,1
9900.0, 60 months,10.0,210.35,B,6.0,MORTGAGE,46400.0,Verified,debt_consolidation,VA,20.2,0.0,0.0,16.0,10137.0,19.7,32.0,0
8000.0, 36 months,9.25,255.33,B,3.0,MORTGAGE,99000.0,Verified,debt_consolidation,CA,11.14,0.0,3.0,15.0,31462.0,58.5,47.0,1
15000.0, 60 months,9.25,231.77,B,9.0,MORTGAGE,60000.0,Verified,other,MI,14.39,0.0,2.0,9.0,1800.0,9.8,31.0,1
6000.0, 36 months,7.29,186.06,A,0.0,OWN,30000.0,Source Verified,medical,CA,4.84,0.0,0.0,11.0,875.0,17.9,15.0,1
7200.0, 36 months,7.88,225.23,A,10.0,MORTGAGE,40200.0,Verified,debt_consolidation,VA,1.91,0.0,0.0,9.0,1612.0,3.2,34.0,1
10000.0, 60 months,13.98,232.58,C,2.0,RENT,55000.0,Source Verified,major_purchase,CA,5.45,0.0,2.0,9.0,2113.0,51.5,11.0,1
3000.0, 36 months,7.29,93.03,A,2.0,RENT,38748.0,Not Verified,other,AZ,7.12,1.0,1.0,6.0,6477.0,39.7,20.0,1
15000.0, 36 months,6.91,329.95,A,3.0,RENT,32960.0,Verified,debt_consolidation,MO,19.88,0.0,0.0,6.0,22310.0,46.1,12.0,1
7200.0, 36 months,14.84,249.03,D,5.0,RENT,41316.0,Verified,other,NV,1.42,0.0,1.0,5.0,1408.0,30.6,12.0,1
16000.0, 36 months,6.54,490.68,A,2.0,MORTGAGE,100000.0,Source Verified,credit_card,VA,24.29,0.0,0.0,10.0,16238.0,46.4,33.0,1
16000.0, 36 months,13.49,542.89,C,4.0,RENT,107000.0,Source Verified,debt_consolidation,CA,5.35,0.0,0.0,10.0,7231.0,68.9,19.0,1
15000.0, 60 months,13.49,345.08,C,10.0,RENT,49000.0,Verified,other,NY,8.06,0.0,0.0,4.0,4711.0,34.6,6.0,1
6400.0, 36 months,8.49,202.01,A,2.0,RENT,62758.0,Source Verified,debt_consolidation,MA,20.71,0.0,0.0,7.0,7200.0,88.9,24.0,1
5000.0, 60 months,10.74,108.07,B,4.0,MORTGAGE,78000.0,Source Verified,car,TX,14.18,0.0,0.0,6.0,3705.0,82.3,8.0,1
10000.0, 36 months,7.66,311.8,A,10.0,RENT,107500.0,Verified,car,MD,28.4,0.0,1.0,18.0,9650.0,30.5,30.0,1
8000.0, 36 months,7.51,248.88,A,2.0,RENT,63000.0,Verified,debt_consolidation,NY,5.09,0.0,0.0,7.0,3347.0,12.9,9.0,1
25000.0, 36 months,10.36,810.92,B,10.0,RENT,102400.0,Source Verified,debt_consolidation,HI,0.94,0.0,0.0,9.0,28038.0,67.6,21.0,1
6000.0, 60 months,9.99,127.46,B,6.0,RENT,65000.0,Source Verified,small_business,CT,18.06,4.0,1.0,7.0,2092.0,51.0,28.0,1
14000.0, 60 months,12.99,318.48,C,9.0,MORTGAGE,66996.0,Verified,debt_consolidation,AZ,21.8,0.0,0.0,6.0,25735.0,82.0,17.0,1
8400.0, 36 months,14.84,290.54,D,0.0,MORTGAGE,120000.0,Verified,credit_card,IL,16.57,0.0,1.0,11.0,45233.0,85.2,29.0,1
6000.0, 36 months,11.89,198.99,B,1.0,RENT,70000.0,Not Verified,other,NY,7.23,0.0,0.0,6.0,4965.0,53.4,9.0,1
15000.0, 36 months,14.27,514.64,C,10.0,MORTGAGE,67200.0,Verified,small_business,CO,11.11,0.0,0.0,2.0,0.0,0.0,13.0,1
15000.0, 60 months,19.03,389.36,E,10.0,MORTGAGE,54000.0,Verified,debt_consolidation,WA,18.31,0.0,1.0,10.0,23016.0,91.5,14.0,0
2500.0, 60 months,7.66,50.29,A,10.0,MORTGAGE,44000.0,Not Verified,major_purchase,OH,18.76,0.0,0.0,9.0,26937.0,32.7,20.0,1
5000.0, 36 months,10.36,162.19,B,3.0,RENT,35000.0,Source Verified,other,NJ,0.51,0.0,2.0,2.0,165.0,0.8,8.0,1
19000.0, 36 months,15.21,660.6,D,1.0,RENT,42432.0,Source Verified,small_business,CA,18.72,0.0,0.0,5.0,5726.0,29.1,8.0,1
6550.0, 36 months,10.65,213.36,B,0.0,RENT,47000.0,Not Verified,debt_consolidation,LA,18.28,0.0,1.0,6.0,18888.0,49.7,17.0,1
30000.0, 60 months,19.69,789.66,E,4.0,MORTGAGE,84000.0,Verified,home_improvement,FL,16.13,0.0,0.0,8.0,19445.0,88.4,23.0,1
6000.0, 36 months,10.62,195.36,B,5.0,MORTGAGE,40000.0,Not Verified,home_improvement,TX,4.11,0.0,0.0,3.0,0.0,0.0,10.0,1
8000.0, 60 months,9.99,169.94,B,3.0,MORTGAGE,55200.0,Not Verified,car,VA,10.15,1.0,0.0,6.0,10048.0,40.7,30.0,1
35000.0, 60 months,19.74,922.23,F,4.0,MORTGAGE,150000.0,Verified,credit_card,AL,11.02,2.0,2.0,5.0,0.0,0.0,43.0,0
20000.0, 36 months,6.99,617.46,A,10.0,MORTGAGE,60000.0,Source Verified,credit_card,CO,8.8,0.0,0.0,8.0,3198.0,37.2,26.0,1
4000.0, 36 months,18.64,145.9,E,10.0,RENT,47000.0,Source Verified,other,NC,12.94,0.0,0.0,3.0,2476.0,99.0,7.0,0
20000.0, 36 months,12.42,668.31,B,7.0,RENT,77000.0,Verified,debt_consolidation,GA,20.06,0.0,1.0,12.0,18868.0,62.5,38.0,1
35000.0, 36 months,10.37,1135.45,B,3.0,MORTGAGE,410000.0,Verified,home_improvement,FL,7.92,0.0,0.0,9.0,147559.0,36.3,44.0,1
22000.0, 36 months,13.11,742.39,C,10.0,RENT,49000.0,Verified,debt_consolidation,NJ,21.22,0.0,2.0,23.0,25431.0,51.9,39.0,0
2500.0, 36 months,9.91,80.57,B,0.0,RENT,13200.0,Source Verified,other,OH,15.82,0.0,1.0,5.0,750.0,68.2,7.0,0
1500.0, 36 months,7.88,46.93,A,7.0,MORTGAGE,65004.0,Not Verified,major_purchase,TX,4.14,0.0,1.0,10.0,7171.0,38.3,22.0,1
8500.0, 36 months,11.49,280.26,B,9.0,RENT,50000.0,Not Verified,debt_consolidation,CA,18.98,0.0,1.0,5.0,8800.0,65.4,9.0,0
3950.0, 36 months,6.03,120.23,A,7.0,MORTGAGE,109000.0,Source Verified,renewable_energy,MA,2.73,0.0,0.0,10.0,3596.0,6.0,27.0,1
10000.0, 60 months,10.37,214.3,B,9.0,RENT,40000.0,Source Verified,debt_consolidation,OH,22.08,0.0,1.0,8.0,486.0,3.4,21.0,1
